nome_titulo;titulo;data_ativacao_titulo;data_validade_titulo;cod_situacao;situacao;municipio;uf;processo;atividade;tipologia_licenciada;Latitude;Longitude;gerencia;situacao_processo;empreendimento;Localizacao;data_criacao_processo;ano_ativacao;ano_processo;estado;nome;ano_validade;pais;ponto;COUNT
Autorização;5046;04/08/2022;04/08/2023;2;Ativo;Ulianópolis;PA;2022/0000003113;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Barragem e/ou dique para formação de açude e/ou perenização de lago;-3,974722;-47,550278;NURE-PARAG;Notificação de Pendência;Fazenda Dois Rios;Ulianópolis,PA, Brasil;27/01/2022;2022;2022;PARA;Autorização de desativação de barragem;2023;BRASIL;POINT(-47.550278 -3.974722);1
Autorização;5416;21/12/2023;20/12/2024;2;Ativo;Ulianópolis;PA;2022/0000040671;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Barragem e/ou dique para formação de açude e/ou perenização de lago;-3,718811;-47,527445;NURE-PARAG;Encaminhado;FAZENDA CONQUISTADORA-SUZANO S.A.;Ulianópolis,PA, Brasil;16/11/2022;2023;2022;PARA;Autorização para descomissionamento;2024;BRASIL;POINT(-47.527445 -3.718811);1
Autorização;5417;21/12/2023;20/12/2024;2;Ativo;Paragominas;PA;2022/0000041699;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Barragem e/ou dique para formação de açude e/ou perenização de lago;-3,125211;-47,315789;NURE-PARAG;Encaminhado;FAZENDA CINDERELA  E JANAÍNA- SUZANO S.A.;Paragominas,PA, Brasil;22/11/2022;2023;2022;PARA;Autorização para descaracterização de barragem;2024;BRASIL;POINT(-47.315789 -3.125211);1
Autorização;5408;18/12/2023;17/12/2024;2;Ativo;Dom Eliseu;PA;2022/0000042665;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Barragem e/ou dique para formação de açude e/ou perenização de lago;-4,109661;-48,079708;NURE-PARAG;Encaminhado;SUZANO S.A -FAZENDA RIO BONITO;Dom Eliseu,PA, Brasil;02/12/2022;2023;2022;PARA;Autorização de Descomissionamento;2024;BRASIL;POINT(-48.079708 -4.109661);1
Autorização;5407;18/12/2023;17/12/2024;2;Ativo;Dom Eliseu;PA;2022/0000042665;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Barragem e/ou dique para formação de açude e/ou perenização de lago;-4,109661;-48,079708;NURE-PARAG;Encaminhado;SUZANO S.A -FAZENDA RIO BONITO;Dom Eliseu,PA, Brasil;02/12/2022;2023;2022;PARA;Autorização para resgate de fauna;2024;BRASIL;POINT(-48.079708 -4.109661);1
Autorização;5310;11/09/2023;10/09/2024;2;Ativo;Mãe Do Rio;PA;2023/0000001448;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Rede de Distribuição Rural - RDR;-1,923442;-47,606626;NURE-PARAG;Encaminhado;EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A. - 440052251;Mãe Do Rio,PA, Brasil;13/01/2023;2023;2023;PARA;Autorização Manejo de Fauna em RDR;2024;BRASIL;POINT(-47.6066257 -1.9234424);1
Licença Prévia;1952;22/08/2023;21/08/2024;2;Ativo;Mãe Do Rio;PA;2023/0000001448;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Rede de Distribuição Rural - RDR;-1,923442;-47,606626;NURE-PARAG;Encaminhado;EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A. - 440052251;Mãe Do Rio,PA, Brasil;13/01/2023;2023;2023;PARA;Licença Prévia para RDR;2024;BRASIL;POINT(-47.6066257 -1.9234424);1
Licença de Instalação;3440;18/12/2023;17/12/2024;2;Ativo;Paragominas;PA;2023/0000038357;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Canalização de curso d'água;-3,03734;-47,333863;NURE-PARAG;Encaminhado;Fazenda Boa Sorte - Daniel Anversa;Paragominas,PA, Brasil;21/08/2023;2023;2023;PARA;Licença de Instalação;2024;BRASIL;POINT(-47.3338625190243 -3.03734020556633);1
Licença de Operação;15045;25/07/2024;25/07/2025;2;Ativo;Juruti;PA;2024/0000029429;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Instalação Portuária de Pequeno Porte, instalação portuária de turismo, trapiche, ancoradouro, rampa de acesso.;-3,042517;-56,6184;NURE-SAN;Arquivado;M C S AGROFLORESTAL E CONSTRUCAO CIVIL LTDA;Juruti,PA, Brasil;23/07/2024;2024;2024;PARA;Licença de Operação - LO;2025;BRASIL;POINT(-56.6184 -3.042517);1
Autorização;5956;30/09/2025;30/09/2026;2;Ativo;Prainha;PA;2025/0000030460;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Limpeza de área com remoção de vegetação com DAP £ 15;-2,692025;-53,470675;NURE-SAN;Arquivado;LUZINEIDE DE OLIVEIRA NUNES;Prainha,PA, Brasil;21/07/2025;2025;2025;PARA;AUTORIZAÇÃO DE LIMPEZA E QUEIMA CONTROLADA;2026;BRASIL;POINT(-53.470675 -2.692025);1
Autorização;5954;30/09/2025;30/09/2026;2;Ativo;Prainha;PA;2025/0000031494;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Limpeza de área com remoção de vegetação com DAP £ 15;-2,684422;-53,472753;NURE-SAN;Arquivado;MARGARIDA COSTA DE SOUSA;Prainha,PA, Brasil;25/07/2025;2025;2025;PARA;AU LIMPEZA COM QUEIMA CONTROLADA;2026;BRASIL;POINT(-53.472753 -2.684422);1
Autorização;3747;13/05/2020;13/05/2023;2;Ativo;Cachoeira Do Piriá;PA;2013/0000016224;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Supressões de vegetação para o uso alternativo do solo em floresta secundária;-1,670833;-46,528889;DLA;Em análise;CENTRAIS ELETRICAS DO PARA S.A.;Cachoeira Do Piriá,PA, Brasil;24/05/2013;2020;2013;PARA;lmplantação de RDR;2023;BRASIL;POINT(-46.528889 -1.670833);1
Licença de Operação;11602;18/03/2019;17/03/2022;2;Ativo;Muaná;PA;2014/0000026508;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Usina termelétrica à combustível fóssil;-1,531944;-49,217461;CINFAP;Encaminhado;GUASCOR DO BRASIL LTDA;Muaná,PA, Brasil;26/08/2014;2019;2014;PARA;Renovação de LO;2022;BRASIL;POINT(-49.217461 -1.531944);1
Autorização;5605;09/07/2024;09/07/2026;2;Ativo;Barcarena;PA;2015/0000010512;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Supressões de vegetação para o uso alternativo do solo em floresta secundária;-1,508019;-48,618947;DLA;Encaminhado;COMPANHIA DOCAS DO PARA - PORTO DE VILA DO CONDE;Barcarena,PA, Brasil;16/04/2015;2024;2015;PARA;Autorização - ASV;2026;BRASIL;POINT(-48.618947 -1.508019);1
Licença de Instalação;3312;22/11/2022;21/11/2026;2;Ativo;Barcarena;PA;2015/0000010512;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Pátio de estocagem de Minério/coque;-1,508019;-48,618947;DLA;Encaminhado;COMPANHIA DOCAS DO PARA - PORTO DE VILA DO CONDE;Barcarena,PA, Brasil;16/04/2015;2022;2015;PARA;Licença de Instalação - Pátio de Minérios;2026;BRASIL;POINT(-48.618947 -1.508019);1
Licença de Operação;12385;20/10/2020;20/10/2022;2;Ativo;Belém;PA;2015/0000032647;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Captação / Tratamento / Distribuição de Água Potável;-1,370483;-48,430122;DLA;Em análise;COMPANHIA DE SANEAMENTO DO PARÁ -UNIDADE DE NEGOCIO DA AUGUSTO MONTENEGRO;Belém,PA, Brasil;28/10/2015;2020;2015;PARA;Licença de Operação;2022;BRASIL;POINT(-48.430122 -1.370483);1
Licença de Operação;11583;08/03/2019;07/03/2023;2;Ativo;Monte Alegre;PA;2018/0000037841;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-1,991975;-54,067175;NURE-SAN;Arquivado;F W AGUIAR E GONZAGA LTDA;Monte Alegre,PA, Brasil;09/08/2018;2019;2018;PARA;Licença de Operação;2023;BRASIL;POINT(-54.067175 -1.991975);1
Autorização;4299;04/02/2020;02/08/2020;2;Ativo;Santarém;PA;2018/0000056823;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Remoção de individuo arbóreo;-2,505;-54,954444;NURE-SAN;Arquivado;ALEXANDRE RAIMUNDO DE VASCONCELOS WANGHON;Santarém,PA, Brasil;03/12/2018;2020;2018;PARA;Remoção de indivíduos arbóreos;2020;BRASIL;POINT(-54.954444 -2.505);1
Licença de Operação;13055;05/11/2021;04/11/2026;2;Ativo;Chaves;PA;2018/0000056675;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Telefonia celular;-0,168472;-49,981944;CIND;Em análise;CLARO S.A;Chaves,PA, Brasil;30/11/2018;2021;2018;PARA;LICENÇA PARA OPERAR ERB - TELEFONIA MÓVEL;2026;BRASIL;POINT(-49.981944 -.168472);1
Licença de Instalação;3104;31/05/2021;31/05/2023;2;Ativo;Redenção;PA;2019/0000004016;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Piscicultura nativa em viveiro escavado e barragem;-7,739308;-50,474886;CINFAP;Encaminhado;FAZENDA LORENA;Redenção,PA, Brasil;04/02/2019;2021;2019;PARA;Licença de Instalação (L.I);2023;BRASIL;POINT(-50.474886 -7.739308);1
Autorização;4093;31/07/2019;29/10/2019;2;Ativo;Santarém;PA;2019/0000010801;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Remoção de individuo arbóreo;-2,621944;-54,730464;NURE-SAN;Arquivado;VALDEMAR PEDRO DE LIMA;Santarém,PA, Brasil;21/03/2019;2019;2019;PARA;Supressão de baixo impacto;2019;BRASIL;POINT(-54.730464 -2.621944);1
Licença de Operação;12232;10/06/2020;09/06/2024;2;Ativo;Prainha;PA;2019/0000010695;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-1,8;-53,48;NURE-SAN;Arquivado;G S M VALENTE -EIRELI-EPP;Prainha,PA, Brasil;21/03/2019;2020;2019;PARA;Licença de Operação;2024;BRASIL;POINT(-53.48 -1.8);1
Licença Prévia;1728;09/04/2019;09/04/2022;2;Ativo;Santarém;PA;2018/0000055121;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-2,429383;-54,695078;NURE-SAN;Encaminhado;Administradora de Bens de Infraestrutura ltda-ABI;Santarém,PA, Brasil;22/11/2018;2019;2018;PARA;LP;2022;BRASIL;POINT(-54.695078 -2.429383);1
Licença de Operação;12482;27/11/2020;26/11/2025;2;Ativo;Terra Alta;PA;2019/0000006126;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Mantenedor de Fauna Silvestre;-1,036881;-47,928086;DLA;Notificado;JOSÉ GUATAÇARA CORRÊA GABRIEL;Terra Alta,PA, Brasil;18/02/2019;2020;2019;PARA;Licença de Operação;2025;BRASIL;POINT(-47.928086 -1.036881);1
Licença de Operação;12490;12/11/2020;11/11/2024;2;Ativo;Xinguara;PA;2019/0000012691;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-7,099106;-49,941758;NURE-MAR;Arquivado;DEGMAR DELFINO DIAS;Xinguara,PA, Brasil;02/04/2019;2020;2019;PARA;Licença de Operação para Transporte de Produtos Perigosos.;2024;BRASIL;POINT(-49.941758 -7.099106);1
Licença de Operação;13275;28/01/2022;28/02/2023;2;Ativo;Xinguara;PA;2018/0000056455;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-7,111667;-49,945314;NURE-REDEN;Arquivado;JOÃO PEDRO DO BONFIM;Xinguara,PA, Brasil;29/11/2018;2022;2018;PARA;Retificação de LO- Pedido de inclusão de veículo;2023;BRASIL;POINT(-49.945314 -7.111667);1
Licença de Operação;11912;15/10/2019;13/10/2024;2;Ativo;Itaituba;PA;2019/0000025044;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-4,272083;-55,983889;NURE-ITA;Arquivado;Charles Ferreira Leite Lima;Itaituba,PA, Brasil;18/06/2019;2019;2019;PARA;Transporte de inflamáveis;2024;BRASIL;POINT(-55.983889 -4.272083);1
Licença de Operação;12302;08/07/2020;30/01/2024;2;Ativo;Parauapebas;PA;2019/0000027984;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-6,088625;-49,870139;NURE-MAR;Arquivado;PAREX ENGENHARIA S. A;Parauapebas,PA, Brasil;08/07/2019;2020;2019;PARA;Licença de Operação retificada;2024;BRASIL;POINT(-49.870139 -6.088625);1
Licença de Operação;11998;20/12/2019;18/12/2024;2;Ativo;Ananindeua;PA;2019/0000035725;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Canteiro de obras com instalações administrativas e outras atividades de apoio (oficina, tancagem, usina de asfalto, etc);-1,374653;-48,387758;DLA;Encaminhado;ODEBRECHT ENGENHARIA E CONSTRUÇÃO INTERNACIONAL S.A;Ananindeua,PA, Brasil;29/08/2019;2019;2019;PARA;Canteiro de Obras de Ananindeua;2024;BRASIL;POINT(-48.387758 -1.374653);1
Licença de Operação;14088;13/04/2023;11/04/2028;2;Ativo;Santa Maria Das Barreiras;PA;2019/0000031751;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Barragem e/ou dique para formação de açude e/ou perenização de lago;-8,955083;-50,142694;NURE-REDEN;Encaminhado;MARCO ANTONIO GIL;Santa Maria Das Barreiras,PA, Brasil;02/08/2019;2023;2019;PARA;Barragem de acumulação de água (0437);2028;BRASIL;POINT(-50.142694 -8.955083);1
Licença de Operação;13614;20/07/2022;04/01/2025;2;Ativo;Novo Progresso;PA;2019/0000039783;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-7,63401;-55,222828;NURE-ITA;Encaminhado;FAZENDA REALEZA - JOSÉ ROVARIS;Novo Progresso,PA, Brasil;26/09/2019;2022;2019;PARA;LO - Retificada;2025;BRASIL;POINT(-55.222828 -7.63401);1
Licença de Operação;12310;09/07/2020;08/07/2024;2;Ativo;Marabá;PA;2019/0000025312;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-5,3313;-49,086025;NURE-MAR;Arquivado;BENEDITO ROSIVALDO FILGUEIRA DE LEÃO;Marabá,PA, Brasil;19/06/2019;2020;2019;PARA;Licença de Operação para Transporte de Produtos Perigosos.;2024;BRASIL;POINT(-49.086025 -5.3313);1
Licença de Operação;13858;13/12/2022;08/03/2024;2;Ativo;Marabá;PA;2019/0000021017;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-5,565278;-49,085778;NURE-MAR;Notificado;JHONES SOUZA COSTA;Marabá,PA, Brasil;23/05/2019;2022;2019;PARA;Alteração de LO por mudança de titularidade;2024;BRASIL;POINT(-49.085778 -5.565278);1
Licença de Operação;13035;06/10/2021;27/09/2024;2;Ativo;Xinguara;PA;2020/0000022366;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-7,110675;-49,938858;NURE-MAR;Arquivado;HERBERTH TEIXEIRA COSTA;Xinguara,PA, Brasil;20/08/2020;2021;2020;PARA;Licença de Operação Para Transporte de Produtos Perigosos;2024;BRASIL;POINT(-49.938858 -7.110675);1
Licença de Operação;12434;19/10/2020;18/10/2024;2;Ativo;Altamira;PA;2020/0000015865;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-8,307803;-55,103847;NURE-ALT;Arquivado;ALESSANDRO DOS SANTOS MORAES;Altamira,PA, Brasil;01/07/2020;2020;2020;PARA;Licença de Operação;2024;BRASIL;POINT(-55.103847 -8.307803);1
Licença de Operação;12308;10/07/2020;09/07/2025;2;Ativo;Itaituba;PA;2020/0000015887;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-4,278081;-56,078075;NURE-ITA;Arquivado;CELSO LUIZ AMANCIO;Itaituba,PA, Brasil;01/07/2020;2020;2020;PARA;LO;2025;BRASIL;POINT(-56.078075 -4.278081);1
Licença de Operação;12489;11/11/2020;10/11/2024;2;Ativo;Marabá;PA;2020/0000011872;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-5,363333;-49,081111;NURE-MAR;Arquivado;ZAP TRANSPORTES E LOGISTICA EIRELI;Marabá,PA, Brasil;14/05/2020;2020;2020;PARA;Licença de Operação;2024;BRASIL;POINT(-49.081111 -5.363333);1
Autorização;4488;08/09/2020;07/12/2020;2;Ativo;Santarém;PA;2020/0000016910;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Remoção de individuo arbóreo;-2,633675;-54,744931;NURE-SAN;Encaminhado;ERISSA SOARES AMORIM;Santarém,PA, Brasil;09/07/2020;2020;2020;PARA;Remoção de indivíduo arbóreo;2020;BRASIL;POINT(-54.744931 -2.633675);1
Licença de Operação;12564;12/01/2021;12/01/2023;2;Ativo;Itaituba;PA;2020/0000032715;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Lavra Garimpeira;-6,200244;-55,872506;NURE-ITA;Arquivado;Ouro Norte Cooperativa do Garimpeiro Legal;Itaituba,PA, Brasil;11/11/2020;2021;2020;PARA;Autorizar a atividade de lavra garimpeira;2023;BRASIL;POINT(-55.872506 -6.200244);1
Licença de Operação;13302;19/04/2022;28/01/2024;2;Ativo;Santarém;PA;2020/0000025408;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Instalação Portuária de Pequeno Porte, instalação portuária de turismo, trapiche, ancoradouro, rampa de acesso.;-2,620889;-55,590333;NURE-SAN;Arquivado;Sérgio Gama da Silva;Santarém,PA, Brasil;15/09/2020;2022;2020;PARA;Substituição da LO n° 12.594/2021;2024;BRASIL;POINT(-55.590333 -2.620889);1
Licença de Operação;13310;14/02/2022;13/02/2027;2;Ativo;Belém;PA;2020/0000031353;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Complexo turístico;-1,4317;-48,412225;DLA;Encaminhado;COMPLEXO TURÍSTICO DO PARQUE ESTADUAL DO UTINGA - ETAPA 1;Belém,PA, Brasil;29/10/2020;2022;2020;PARA;Deferimento de licença de operação para complexo turístico;2027;BRASIL;POINT(-48.412225 -1.4317);1
Licença de Operação;13678;06/09/2022;05/09/2027;2;Ativo;Dom Eliseu;PA;2021/0000030102;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Piscicultura nativa em viveiro escavado e barragem;-4,091386;-47,58095;DLA;Arquivado;FABIANO RICHART;Dom Eliseu,PA, Brasil;13/09/2021;2022;2021;PARA;Licença de Operação para Picicultura nativa;2027;BRASIL;POINT(-47.58095 -4.091386);1
Licença de Operação;12997;23/09/2021;22/09/2025;2;Ativo;Marabá;PA;2021/0000026223;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-5,352781;-49,069186;NURE-MAR;Arquivado;AROLDO JOSE DE CAMARGOS;Marabá,PA, Brasil;16/08/2021;2021;2021;PARA;Licença de Operação Para Transporte de Produtos Perigosos;2025;BRASIL;POINT(-49.069186 -5.352781);1
Licença de Operação;13453;05/05/2022;04/05/2024;2;Ativo;Itupiranga;PA;2021/0000043229;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-5,125447;-50,497006;NURE-MAR;Encaminhado;Welton Borges Silva;Itupiranga,PA, Brasil;22/12/2021;2022;2021;PARA;emissão de licença de operação;2024;BRASIL;POINT(-50.497006 -5.125447);1
Autorização;4958;09/05/2022;07/08/2022;2;Ativo;Altamira;PA;2022/0000002572;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Limpeza de área com remoção de vegetação com DAP £ 15;-3,232056;-52,232669;NURE-ALT;Encaminhado;FRANCISCO DA SILVA GOMES;Altamira,PA, Brasil;17/01/2022;2022;2022;PARA;Limpeza de Área com Remoção de Vegetação;2022;BRASIL;POINT(-52.232669 -3.232056);1
Licença de Operação;14278;27/07/2023;26/07/2027;2;Ativo;Marabá;PA;2022/0000005387;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-5,376097;-49,133219;NURE-MAR;Notificado;ADAUTO PEREIRA DE SOUZA JUNIOR;Marabá,PA, Brasil;16/02/2022;2023;2022;PARA;LO para Transporte de Produtos Perigosos;2027;BRASIL;POINT(-49.133219 -5.376097);1
Licença de Operação;13323;18/02/2022;17/02/2026;2;Ativo;Marabá;PA;2022/0000001057;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-5,624086;-49,221992;NURE-MAR;Notificado;BRUNO FREITAS FILGUEIRA;Marabá,PA, Brasil;11/01/2022;2022;2022;PARA;Licença de Operação;2026;BRASIL;POINT(-49.221992 -5.624086);1
Licença de Operação;13842;30/11/2022;29/11/2027;2;Ativo;Paragominas;PA;2022/0000019911;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Barragem e/ou dique para formação de açude e/ou perenização de lago;-2,92325;-47,665694;NURE-PARAG;Encaminhado;FAZENDA CACHOEIRA I - MERCILDO WILMAR BALESTRERI;Paragominas,PA, Brasil;09/06/2022;2022;2022;PARA;LICENÇA DE OPERAÇÃO - BARRAGEM DE ACUMULAÇÃO DE ÁGUA;2027;BRASIL;POINT(-47.665694 -2.92325);1
Licença de Operação;13835;28/11/2022;27/11/2026;2;Ativo;Água Azul Do Norte;PA;2022/0000013688;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa  Transportadora de substâncias e produtos perigosos;-6,801944;-50,472222;NURE-REDEN;Arquivado;DANIEL VICENTE DA SILVA;Água Azul Do Norte,PA, Brasil;27/04/2022;2022;2022;PARA;Transporte de produto perigoso;2026;BRASIL;POINT(-50.472222 -6.801944);1
Licença de Operação;13931;23/01/2023;22/01/2028;2;Ativo;Nova Esperança Do Piriá;PA;2022/0000021361;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Barragem e/ou dique para formação de açude e/ou perenização de lago;-2,715275;-47,285219;NURE-PARAG;Encaminhado;FAZENDA CHAPADÃO-RENAN BUSNELLO;Nova Esperança Do Piriá,PA, Brasil;22/06/2022;2023;2022;PARA;LO-Barragem de acumulação de água;2028;BRASIL;POINT(-47.285219 -2.715275);1
Autorização;5409;19/12/2023;17/02/2024;2;Ativo;Prainha;PA;2022/0000028993;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Supressão de vegetação para o uso alternativo do solo em floresta primária;-2,675156;-53,349394;NURE-SAN;Arquivado;ILZO BAIA XAVIER;Prainha,PA, Brasil;17/08/2022;2023;2022;PARA;Autorização queima controlada;2024;BRASIL;POINT(-53.349394 -2.675156);1
Licença de Operação;13930;24/01/2023;23/01/2028;2;Ativo;Belém;PA;2022/0000030004;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Comercialização e Manejo de Recursos Aquáticos Vivos;-1,378278;-48,439258;DLA;Encaminhado;SAULO SA GALVÃO;Belém,PA, Brasil;23/08/2022;2023;2022;PARA;Licença de Operação para comercialização de manejo de organismos aquaticos.;2028;BRASIL;POINT(-48.439258 -1.378278);1
Licença de Operação;14720;27/02/2024;25/02/2029;2;Ativo;Paragominas;PA;2022/0000031164;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Barragem e/ou dique para formação de açude e/ou perenização de lago;-2,880803;-47,494847;NURE-PARAG;Encaminhado;FAZENDA MANGA LARGA-CLAUDIA MARLETE BICALHO CASTRO;Paragominas,PA, Brasil;30/08/2022;2024;2022;PARA;Licença de operação de barragem;2029;BRASIL;POINT(-47.494847 -2.880803);1
Licença de Operação;14436;17/10/2023;27/02/2028;2;Ativo;Ipixuna Do Pará;PA;2022/0000030744;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Barragem e/ou dique para formação de açude e/ou perenização de lago;-2,814056;-47,454181;NURE-PARAG;Encaminhado;Fazenda Pau D'Arco e Ipê I - Ivandilson da Costa Melo;Ipixuna Do Pará,PA, Brasil;26/08/2022;2023;2022;PARA;Retificação para inclusão de condicionante;2028;BRASIL;POINT(-47.454181 -2.814056);1
Licença de Operação;14249;12/07/2023;10/07/2028;2;Ativo;Paragominas;PA;2023/0000003302;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Barragem e/ou dique para formação de açude e/ou perenização de lago;-3,066189;-47,628573;NURE-PARAG;Encaminhado;FAZENDA ARARANGUÁ;Paragominas,PA, Brasil;31/01/2023;2023;2023;PARA;LO barragem de terra;2028;BRASIL;POINT(-47.628573 -3.066189);1
Licença de Instalação;3406;22/08/2023;21/08/2025;2;Ativo;Mãe Do Rio;PA;2023/0000001448;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Rede de Distribuição Rural - RDR;-1,923442;-47,606626;NURE-PARAG;Encaminhado;EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A. - 440052251;Mãe Do Rio,PA, Brasil;13/01/2023;2023;2023;PARA;LI de RDR;2025;BRASIL;POINT(-47.6066257 -1.9234424);1
